       0.00000000000000000      1  1       10.0000000000000000           5.00000000000000000           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.16420555163887585           2.77843151578438174          0.393057706492760169E-02      0.359718219965295431E-02       4815.58418752589660          0.500000000000000000    
      0.233484192521033834      1  1       9.99875916690315059           4.99998945062240541           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.18404220226376555           2.78129008541332867          0.394906877905421179E-02      0.360047224195407739E-02       4815.98599527345687          0.499999999995531852    
      0.467022380044528063      1  1       9.99750834522626342           4.99997888110492639           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.20397945345106283           2.78415230830859795          0.396765138989315595E-02      0.360376287059269249E-02       4816.39108486681835          0.499999999990988542    
      0.700615020195594407      1  1       9.99624713479131266           4.99996829128313713           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.22402687306146962           2.78701826649260154          0.398633380958355286E-02      0.360705404755667057E-02       4816.79958656141662          0.499999999986367683    
      0.934262588597420507      1  1       9.99497512851956671           4.99995768099105309           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.24419420168768102           2.78988804263161949          0.400512510812867269E-02      0.361034573277192608E-02       4817.21163293267273          0.499999999981666721    
       1.16796557920710398      1  1       9.99369191211169117           4.99994705006110252           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.26449135498364740           2.79276172004419854          0.402403451538908483E-02      0.361363788399256952E-02       4817.62735898267238          0.499999999976882992    
       1.40172450466677034      1  1       9.99239706372152980           4.99993639832409542           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.28492842621448222           2.79563938270987578          0.404307142327499022E-02      0.361693045668864174E-02       4818.04690224906153          0.499999999972013776    
       1.63553989667033428      1  1       9.99109015362321529           4.99992572560919069           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.30551568903381554           2.79852111527827230          0.406224538814363521E-02      0.362022340393127612E-02       4818.47040291638223          0.499999999967056241    
       1.86941230634627642      1  1       9.98977074387127395           4.99991503174386320           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.32626360049582104           2.80140700307854296          0.408156613340814305E-02      0.362351667627521358E-02       4818.89800392987854          0.499999999962007391    
       2.10334230465683580      1  1       9.98843838795337824           4.99990431655387191           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.34718280430994586           2.80429713212919429          0.410104355236479493E-02      0.362681022163849733E-02       4819.32985111197468          0.499999999956864172    
       2.33733048281402755      1  1       9.98709263043540041           4.99989357986322158           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.36828413434733065           2.80719158914829015          0.412068771124670958E-02      0.363010398517927537E-02       4819.76609328145150          0.499999999951623308    
       2.57137745271292628      1  1       9.98573300659841046           4.99988282149412910           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.38957861840916497           2.81009046156405073          0.414050885251296581E-02      0.363339790916951486E-02       4820.20688237557351          0.499999999946281526    
       2.80548384738266332      1  1       9.98435904206725588           4.99987204126698259           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.41107748226903595           2.81299383752585896          0.416051739838390645E-02      0.363669193286555699E-02       4820.65237357518981          0.499999999940835271    
       3.03965032145561809      1  1       9.98297025243036984           4.99986123900030410           0.00000000000000000           0.00000000000000000          0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09      0.100000000000000004E-09       4.43279215400333371           2.81590180591568862          0.418072395463529953E-02      0.363998599237535820E-02       4821.10272543299470          0.499999999935280881    
